panchayat_id,panchayat_name,block_name,date,forecast_issue_date,lead_days,block_forecast_rainfall_mm,actual_rainfall_mm
2165,Nirgude,Trimbak,2026-03-09,2026-03-09,0,12.0,3.8
2166,Ozarkhed,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2167,Pahine,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2168,Pegalwadi (N),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2169,Pegalwadi (T),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2170,Pimplad (T),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2171,Pimpri (T),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2172,Raite,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2173,Rohile,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2174,Samundi,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2175,Sapatpali,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2176,Sapgaon,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2177,Sapte,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2178,Saraste,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2179,Shirasgaon (H),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2180,Shirasgaon (T),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2181,Shivajinagar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2182,Somnathnagar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2183,Takedeogaon,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2184,Takeharsh,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2185,Talegaon (T),Trimbak,2026-02-09,2026-02-09,0,20.0,18.0
2186,Talwade (T),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2187,Thanapada,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2188,Torangan (H),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2189,Torangan (T),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2190,Vadholi,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2191,Vaghera,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2192,Varasvihar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2193,Vaviharsh,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2194,Vaygholpada,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2195,Vele,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2196,Velunje,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2197,Vijaynagar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2198,Zarwad Bk,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2199,Zarwad Khd,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2200,Adgaon Chothava,Yeola,2026-02-09,2026-02-09,0,5.0,6.5
2201,Pratapgad,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2202,Ragatvihir,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2203,Rahude,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2204,Rasha,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2205,Rokadpada,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2206,Rongane,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2207,Sajole,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2208,Sarad,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2209,Shinde,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2210,Thangaon,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2211,Umberpada(D),Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2212,Umberthan,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2213,Vaghdhond,Surgana,2026-05-09,2026-05-09,0,10.0,12.0
2214,Varambhe,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2215,Alwand,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2216,Ambai,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2217,Amboli,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2218,Anjaneri,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2219,Aswalihirsha,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2220,Avhate,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2221,Bafanvihir,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2222,Bbhootmokhada,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2223,Berval,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2224,Beze,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2225,Bhagohol,Trimbak,2026-05-09,2026-05-09,0,15.0,18.5
2226,Bramhanwade,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2227,Chinchohol,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2228,Chinchvad,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2229,Dalpatpur,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2230,Deodongra,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2231,Deodongri,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2232,Deola,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2233,Devgaon,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2234,Dhumodi,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2235,Gadvadane,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2236,Ganeshgaon (W),Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2237,Gavatha,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2238,Godhadyachapada,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2239,Goldari,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2240,Harsul,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2241,Hatlondhi,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2242,Birdi,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2243,Holdar Nagar,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2244,Jategaon Bk,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2245,Jategaon Khd,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2246,Kachurli,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2247,Kalmuste(H),Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2248,Kalmuste (T),Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2249,Khadakohol,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2250,Khairaipali,Trimbak,2026-04-09,2026-04-09,0,18.0,22.0
2251,Khambale,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2252,Kharoli,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2253,Kharset,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2254,Kharwal,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2255,Kone,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2256,Kotambi (H),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2257,Mahadeonagar,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2258,Malegaon,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2259,Met Chandryachi,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2260,Metgharkilla,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2261,Mulegaon,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2262,Mulwad,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2263,Murambi,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2264,Nandgaon (K),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2265,Nirgude,Trimbak,2026-03-09,2026-03-09,0,12.0,3.8
2266,Ozarkhed,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2267,Pahine,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2268,Pegalwadi (N),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2269,Pegalwadi (T),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2270,Pimplad (T),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2271,Pimpri (T),Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2272,Raite,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2273,Rohile,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2274,Samundi,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2275,Sapatpali,Trimbak,2026-03-09,2026-03-09,0,12.0,12.4
2276,Sapgaon,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2277,Sapte,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2278,Saraste,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2279,Shirasgaon (H),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2280,Shirasgaon (T),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2281,Shivajinagar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2282,Somnathnagar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2283,Takedeogaon,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2284,Takeharsh,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2285,Talegaon (T),Trimbak,2026-02-09,2026-02-09,0,20.0,18.0
2286,Talwade (T),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2287,Thanapada,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2288,Torangan (H),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2289,Torangan (T),Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2290,Vadholi,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2291,Vaghera,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2292,Varasvihar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2293,Vaviharsh,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2294,Vaygholpada,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2295,Vele,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2296,Velunje,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2297,Vijaynagar,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2298,Zarwad Bk,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2299,Zarwad Khd,Trimbak,2026-02-09,2026-02-09,0,20.0,25.0
2300,Adgaon Chothava,Yeola,2026-02-09,2026-02-09,0,5.0,6.5
2301,Adgaon Repal,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2302,Adsuregaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2303,Agangaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2304,Aherwadi,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2305,Ambegaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2306,Andersul,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2307,Angulgaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2308,Ankai,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2309,Ankute,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2310,Babhulgaon Kh,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2311,Balapur,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2312,Balhegaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2313,Bharam,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2314,Bhatgaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2315,Bhulegaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2316,Bokte,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2317,Chandgaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2318,Chinchodi Bk.,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2319,Chinchodi Ku,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2320,Deolane,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2321,Deothan,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2322,Deshmane Bk,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2323,Devargaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2324,Dhamangaon,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2325,Dhamode,Yeola,2026-05-09,2026-05-09,0,15.0,18.2
2326,Dhulgaon,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2327,Dongargaon,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2328,Dugalgaon,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2329,Erandgaon Bk.,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2330,Erandgaon Kh,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2331,Ganeshpur,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2332,Garkhede,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2333,Gavandgaon,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2334,Gujarkhede,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2335,Jalgaon Neur,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2336,Jaualke,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2337,Kanadi,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2338,Katarni,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2339,Khairgavhan,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2340,Khamgaon,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2341,Kharwandi,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2342,Khirdisathe,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2343,Kolam Bk,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2344,Kolgaon,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2345,Kotamgaon Bk,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2346,Kotomgaon Kh,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2347,Kusmadi,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2348,Kusur,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2349,Lauki Shiras,Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2350,Mahalkheda (Patoda),Yeola,2026-04-09,2026-04-09,0,10.0,12.4
2351,Mamdapur,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2352,Manori Bk.,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2353,Matulthan,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2354,Mukhed,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2355,Murmi,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2356,Nagarsul,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2357,Nagde,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2358,Naigavhan,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2359,Nandesar,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2360,Nandur,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2361,Nevurgaon,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2362,Nilkhede,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2363,Nimgaon Madh,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2364,Panhalsathe,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2365,Panzarwadi,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2366,Paregaon,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2367,Patoda,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2368,Pimpalgaon Jalal,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2369,Pimpalgaon Lep,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2370,Pimpalkhute Bk.,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2371,Pimpri,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2372,Purangaon,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2373,Rahadi,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2374,Rajapur,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2375,Rendale,Yeola,2026-03-09,2026-03-09,0,5.0,4.8
2376,Satali,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2377,Satare,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2378,Satyagaon,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2379,Savargaon,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2380,Saygaon,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2381,Shirasgaon (Lauki),Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2382,Somthandesh,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2383,Suregaon Rasta,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2384,Talwade,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2385,Thangaon,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2386,Undirwadi,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2387,Vaghale,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
2388,Vikharni,Yeola,2026-02-09,2026-02-09,0,2.0,1.5
